,budget,genres,popularity,production_companies,revenue,runtime,cast,crew,vote_count,vote weight,vote_average
510,76000000.0,24.688183430178864,35.387874,20.21153846153846,69959751.0,109.0,520.3729987022614,152.12650000000002,2071.0,15325.400000000001,7.4
511,75000000.0,18.276385938369653,4.66891,38.911371712864245,296339527.0,104.0,121.31327804221797,32.18405147484095,4097.0,27859.6,6.8
512,75000000.0,18.468582450009617,73.82289,56.08747898128703,258270008.0,110.0,115.4038069561158,74.85316399286987,2528.0,16179.2,6.4
513,75000000.0,18.32048613221531,51.469576,12.412068965517243,335062621.0,136.0,161.63689199689202,64.30315385831751,1456.0,10046.4,6.9
514,80000000.0,24.460052107229686,85.11505799999998,12.853535353535353,660940780.0,91.0,265.49296476671475,13.108333333333334,2951.0,19181.5,6.5
515,75000000.0,12.178432729067094,61.437586,24.199694767441855,196482882.0,99.0,347.32217709305957,144.6957487922705,2105.0,13893.0,6.6
516,50000000.0,24.619594321718306,31.160542,25.22317791005291,90450008.0,117.0,968.0076667395251,56.01732111026229,709.0,4608.5,6.5
517,80000000.0,18.183715876988078,15.761384,10.42608695652174,78000586.0,114.0,138.59190476190477,28.86268462658623,183.0,860.1,4.7
518,75000000.0,24.195975152773357,17.561954999999998,16.243918918918922,0.0,78.0,87.74775641025641,4.3,318.0,1367.3999999999999,4.3
519,75000000.0,12.427179952411155,71.124686,27.589,117698894.0,115.0,116.72858355916117,59.3047619047619,5487.0,40055.1,7.3
520,80000000.0,5.957733428367781,38.864027,17.75061899759904,271430189.0,102.0,118.02237607000845,5.655555555555556,1705.0,10230.0,6.0
521,60000000.0,12.417744582857447,57.753914,19.73750968741927,219417255.0,128.0,152.2820013998962,80.61799145299146,1910.0,13370.0,7.0
522,35000000.0,11.990924006526242,13.25753,12.23964326812428,73034460.0,100.0,97.84777167277167,5.833333333333333,202.0,1151.4,5.7
523,75000000.0,18.32048613221531,13.318744,12.271926910299001,215663859.0,124.0,110.80454013822435,48.77673350041771,283.0,1669.7,5.9
524,75000000.0,19.1468874400003,18.70031,19.794871794871796,119000410.0,102.0,108.66112827785243,25.425909090909094,338.0,2197.0,6.5
525,75000000.0,24.337805956179494,47.094369,19.473330951408734,367275019.0,90.0,99.7288581871345,104.36749999999999,1557.0,9030.6,5.8
526,70000000.0,6.460011154489665,14.486311,18.68198889419632,154937680.0,134.0,146.49466351776874,64.89490384615384,284.0,1874.3999999999999,6.6
527,53000000.0,12.26947839481074,18.61472,25.06428571428571,95226116.0,118.0,337.46303245421035,49.67887445887446,292.0,1576.8000000000002,5.4
528,70000000.0,25.345991495199176,29.035222,45.82936560927519,130358911.0,164.0,125.61826644370123,54.58485431235431,696.0,4802.400000000001,6.9
529,70000000.0,19.198360216973622,27.055085,24.0812358276644,85632458.0,121.0,197.80851073762844,144.63125216450217,573.0,3667.2000000000003,6.4
530,75000000.0,24.335270212633752,23.004607,17.98930817610063,98159963.0,100.0,205.57151960784307,54.42714860303096,772.0,4400.400000000001,5.7
531,75000000.0,18.162784574614896,48.74420900000001,25.494360350003195,108145109.0,116.0,185.97286967418538,114.10076164874549,2265.0,16081.5,7.1
532,80000000.0,5.957733428367781,14.209329,12.586212624584714,55041367.0,130.0,83.55831501831501,143.07633333333334,369.0,2140.2,5.8
533,75000000.0,24.37579277155813,36.368839,31.34699546485261,140175006.0,91.0,103.06647248305529,95.82621489621488,874.0,5506.2,6.3
534,75000000.0,24.531580193108514,24.353302,42.163025793650796,67631903.0,123.0,62.31925932953827,142.04234717577108,302.0,1872.4,6.2
535,55000000.0,24.88576160143609,19.143321,12.029069767441857,127600435.0,134.0,100.63597117794488,49.61495726495727,311.0,1834.9,5.9
536,75000000.0,19.40985331233183,13.327372,6.243636363636363,0.0,148.0,204.5484126984128,32.51525974025974,197.0,1260.8000000000002,6.4
537,75000000.0,18.580802965065228,37.917002,11.75,226904017.0,110.0,155.47027673043803,115.21899585921327,880.0,5016.0,5.7
538,52000000.0,25.16307763172352,23.663713,44.24567901234568,77944725.0,113.0,84.02245098039215,104.6150505050505,512.0,3174.4,6.2
539,75000000.0,30.615055968582904,14.44381,19.837562189054722,36754634.0,94.0,48.472596984336114,60.42878787878788,313.0,1971.8999999999999,6.3
540,75000000.0,24.278219560583093,10.605084,11.692346938775515,51142659.0,116.0,200.52129962570817,16.240000000000002,166.0,830.0,5.0
541,75000000.0,18.809683854606497,11.873856,24.18931985554454,14567883.0,99.0,117.67944976076555,37.0620707070707,221.0,1348.1,6.1
542,0.0,30.480577796376046,12.708963,25.708333333333332,5802422.0,84.0,78.45106060606061,41.84547619047619,282.0,1635.6,5.8
543,75000000.0,30.547653339646786,8.098369,16.758150424348845,5409517.0,93.0,492.44511388994204,47.77983193277311,78.0,335.4,4.3
544,45000000.0,24.780497286704975,20.374308,23.272856306701783,21009180.0,113.0,96.30557659007661,124.18614321162711,276.0,1573.2,5.7
545,75000000.0,18.6467809325804,42.006908,25.977905982905984,248118121.0,106.0,266.88737520649295,68.97882783882784,1946.0,13427.400000000001,6.9
546,74000000.0,24.460052107229686,875.581305,12.641538461538463,1156730962.0,91.0,107.64346848934754,32.71666666666667,4571.0,29254.4,6.4
547,82000000.0,18.23622679654376,39.127082,25.256825335997597,89792502.0,110.0,208.1429239766082,104.17532999164578,1623.0,9575.7,5.9
548,73000000.0,12.587631491265658,20.790703,24.278660699887116,103891409.0,98.0,138.67867965367964,86.15357142857141,327.0,1896.6,5.8
549,75000000.0,6.0713347921225385,18.65988,24.97930432759423,13100000.0,134.0,75.59358561808561,43.15440914158306,476.0,2760.7999999999997,5.8
550,73000000.0,12.338670030213251,45.720894,29.742346938775512,349779543.0,97.0,192.25112792331012,17.96666666666667,1022.0,6029.8,5.9
551,70000000.0,18.342081377715747,21.789615,12.095732899022803,111231041.0,112.0,101.3863247863248,63.54271428571429,444.0,2397.6000000000004,5.4
552,75000000.0,12.417744582857447,20.199057,36.5321574591375,61458982.0,146.0,459.32682570303217,66.129613839504,390.0,2223.0,5.7
553,70000000.0,18.616848638056325,26.123705,31.71251885369532,86658558.0,110.0,121.74875871954133,89.33320726057569,513.0,3334.5,6.5
554,72500000.0,5.957733428367781,12.599836,12.262346938775513,162966177.0,116.0,146.8986535079382,53.60342857142857,491.0,3044.2000000000003,6.2
555,70000000.0,24.291012620202658,13.543053,16.572856306701784,176104344.0,87.0,270.26004446941954,93.40602865951254,410.0,2009.0000000000002,4.9
556,72000000.0,25.927503074116476,60.722162,21.120454545454546,210000000.0,177.0,392.6139955159781,89.92087301587301,3336.0,25687.2,7.7
557,72000000.0,13.15695771937516,32.227222999999995,26.575824175824174,96889998.0,125.0,130.74898364081886,26.626648841354726,765.0,5049.0,6.6
558,75000000.0,18.296403458581032,46.875375,12.644705046197583,527068851.0,87.0,135.94769230769234,203.09571428571434,2264.0,15621.6,6.9
559,72000000.0,12.680710455188976,11.215702,25.094026640675764,37317558.0,152.0,109.96586686260599,40.55166666666667,188.0,1240.8,6.6
560,94000000.0,6.041402497598462,8.468586,21.403125000000003,54744738.0,116.0,92.92781756557618,17.566086956521737,179.0,805.5,4.5
561,74500000.0,18.656850381296778,8.884317999999997,32.836928104575165,62172050.0,109.0,103.04083333333334,20.685714285714287,180.0,1242.0,6.9
562,60000000.0,18.851332665280562,27.491891,18.557905982905982,256697520.0,108.0,101.7503775803737,107.45790318957773,1071.0,6640.2,6.2
563,71000000.0,18.07031331950334,21.462935,16.572856306701784,294456605.0,85.0,70.65977551434072,22.470106886840757,686.0,3704.4,5.4
564,72000000.0,24.9226674574031,28.848187,18.274572649572647,408247917.0,106.0,96.29523809523809,101.82092102750191,1599.0,10233.6,6.4
565,150000000.0,30.539441420206785,47.320801,19.473330951408734,919838758.0,93.0,158.70265752477653,85.18803030303032,2988.0,20019.600000000002,6.7
566,120000000.0,24.460052107229686,82.643036,13.543918918918921,461983149.0,117.0,311.10632626145787,56.471014492753625,3877.0,25588.199999999997,6.6
567,70000000.0,12.178432729067094,20.230535,24.905392301618715,309457509.0,116.0,111.01363055359337,48.2023015873016,455.0,2593.5,5.7
568,70000000.0,18.32048613221531,46.217769,17.53901360544218,277448382.0,124.0,120.71697159565582,137.74839384673535,1424.0,8259.199999999999,5.8
569,74000000.0,24.460052107229686,36.952268,35.44802744425386,311594032.0,93.0,366.701238479263,187.7978571428572,719.0,4170.2,5.8
570,80000000.0,12.156837483566658,16.411345,12.682905982905982,309492681.0,117.0,242.4828432123433,39.67502600281895,470.0,3008.0,6.4
571,70000000.0,25.313795202941822,72.595961,36.08434547908232,319131050.0,153.0,511.59781767939626,90.67114468864472,6430.0,50797.0,7.9
572,70000000.0,24.233961968151995,33.648404,12.730958798613784,300854823.0,144.0,194.11791801335914,84.99771615445957,1532.0,10111.199999999999,6.6
573,70000000.0,12.156837483566658,57.69846999999999,19.242107643600182,240031094.0,124.0,286.2089167205343,75.42988288885029,1896.0,12513.599999999999,6.6
574,80000000.0,18.468582450009617,34.052253,29.14240310077519,116643346.0,117.0,98.43348817848816,113.67625830310041,770.0,4466.0,5.8
575,68000000.0,31.14336675810241,27.299301,19.060754716981133,203388341.0,136.0,89.17746538498808,46.19855957767722,1078.0,7007.0,6.5
576,75000000.0,24.93072197825766,20.219385,18.48896819314045,42285169.0,110.0,91.49879551820727,35.62347338935574,409.0,2167.7,5.3
577,70000000.0,18.276385938369653,42.957216,66.43964507349055,171183863.0,101.0,148.0513539238539,173.9750759455598,1217.0,6693.5,5.5
578,75000000.0,30.783763786050883,29.412262,17.730891265597148,443140005.0,88.0,100.7850444718117,40.118553668553666,666.0,3596.4,5.4
579,75000000.0,19.467491919626813,19.708731,19.845454545454547,114660784.0,138.0,351.770812961548,159.3250882450882,521.0,3490.7000000000003,6.7
580,70000000.0,12.156837483566658,59.428223,11.664615384615386,161025640.0,120.0,132.88091687552216,73.6830303030303,2981.0,18482.2,6.2
581,70000000.0,24.39182092433785,19.711951000000006,6.220754716981133,118000000.0,103.0,70.2036184829663,50.47916666666666,391.0,2463.2999999999997,6.3
582,70000000.0,12.112737289721,49.199234,18.10666066426571,202466756.0,116.0,362.468891706247,72.87129908103593,1448.0,7964.0,5.5
583,70000000.0,18.70304911611542,46.199482,26.991156462585035,122919055.0,125.0,300.39465145327216,130.4119365079365,1994.0,15154.4,7.6
584,0.0,6.079389312977101,13.758526000000002,6.142346938775513,0.0,125.0,94.92165646113256,56.85073593073593,216.0,1296.0,6.0
585,66000000.0,13.15695771937516,29.505574,25.96560492551451,177584879.0,146.0,216.54224673202617,55.103572261072266,992.0,6944.0,7.0
586,70000000.0,25.927503074116476,43.873266,30.994637148565722,154984035.0,118.0,137.62232424245997,38.76003246753247,1523.0,8833.4,5.8
587,70000000.0,24.39182092433785,24.961625,19.918990760483297,90000098.0,139.0,132.60057359307356,83.76401960784312,808.0,5736.799999999999,7.1
588,70000000.0,12.771756120932624,23.25645,24.421065013913484,134748021.0,133.0,123.55778162055336,6.665000000000001,493.0,2859.4,5.8
589,70000000.0,31.070143896147908,64.45794699999999,30.713662644544996,215529201.0,92.0,144.94886002886003,63.147857142857156,2389.0,14811.800000000001,6.2
590,70000000.0,24.928593604499284,20.089933,19.44589552238806,116672912.0,116.0,86.40945124873019,96.71726190476193,352.0,2112.0,6.0
591,70000000.0,24.496927840483526,48.03273400000001,32.05684146162051,135560026.0,127.0,292.0407191168862,135.8510805860806,1184.0,8406.4,7.1
592,70000000.0,19.35280266028117,16.92991,26.054088050314466,131457682.0,136.0,65.75353174603174,39.55275974025974,630.0,4410.0,7.0
593,70000000.0,12.417744582857447,14.780634,24.12823019086177,67112664.0,111.0,600.6190452943742,126.42592572329416,304.0,1580.8,5.2
594,70000000.0,24.278219560583093,14.086292000000002,18.860683760683763,65977295.0,116.0,101.59249598930484,60.58565756823821,228.0,1231.2,5.4
595,60000000.0,17.997445512444298,29.261348,39.361549707602336,55987321.0,105.0,88.49258021390375,40.53944444444445,609.0,3045.0,5.0
596,70000000.0,24.278219560583093,13.267631,6.129069767441858,33561137.0,97.0,52.755806277056266,10.942857142857141,269.0,1398.8,5.2
597,70000000.0,17.913186176772747,58.40120400000001,30.16495215311005,160112671.0,88.0,187.88436063936058,90.84471916971916,1862.0,11358.199999999999,6.1
598,75000000.0,25.04641489804951,23.515938,24.54169642857143,59418613.0,123.0,1352.4046121869185,43.32096256684492,385.0,2310.0,6.0
599,70000000.0,13.15695771937516,14.244518,23.285317460317458,32287044.0,125.0,124.36607687519454,59.811111111111124,241.0,1421.9,5.9
600,66000000.0,18.32048613221531,29.501489000000007,56.89126984126984,57777106.0,116.0,109.3636135161135,79.98641025641025,695.0,4239.5,6.1
601,0.0,18.228172275689197,9.306253,31.02014652014651,0.0,98.0,410.4221969696962,36.15714285714286,106.0,360.4,3.4
602,70000000.0,18.32048613221531,8.37378,29.411458333333336,19924033.0,91.0,29.167697714471913,40.67807692307692,97.0,417.09999999999997,4.3
603,70000000.0,6.115434985968197,10.930537,52.95932614555256,19870567.0,97.0,58.34382173382174,82.3170460241513,179.0,984.5,5.5
604,75000000.0,30.501454604828147,10.54544,18.135732899022805,13596911.0,95.0,48.36913690476191,103.00799954431533,228.0,1345.2,5.9
605,70000000.0,18.746641044706003,6.682006,11.850000000000001,18662027.0,88.0,72.87665531931836,43.88999999999999,43.0,253.70000000000002,5.9
606,70000000.0,19.047642645755325,46.832372,19.18310708898944,17752940.0,133.0,110.31040903540902,91.43846491228068,826.0,4212.599999999999,5.1
607,70000000.0,30.66770744916055,24.664776,35.42075471698113,57958696.0,107.0,68.39005723905724,123.13472222222224,439.0,2502.3,5.7
608,70000000.0,18.703066477233854,13.483387,23.08090909090909,38629478.0,114.0,192.94599567099556,12.204166666666666,180.0,827.9999999999999,4.6
609,50000000.0,12.156837483566658,44.478043,44.555666666666674,122915111.0,115.0,230.1531298227634,145.0417399267399,1659.0,11115.300000000001,6.7
610,70000000.0,12.205051146247115,25.020428,5.834615384615386,61279452.0,99.0,98.32239304812836,74.47164972708451,533.0,2345.2000000000003,4.4
611,68000000.0,18.616848638056325,22.392544,30.75575471698113,193000000.0,124.0,131.88609344640867,94.23382575757577,437.0,2578.3,5.9
612,68000000.0,24.923748416814732,107.069763,30.022333333333332,698491347.0,124.0,246.37772689299007,78.5539072039072,2301.0,13345.8,5.8
613,68000000.0,18.468582450009617,22.572323,18.57075471698113,71069884.0,124.0,156.00404761904758,31.573888888888888,423.0,2834.1,6.7
614,69000000.0,12.338670030213251,113.858273,12.641538461538463,543513985.0,95.0,219.9173331552647,53.47463768115942,6478.0,45993.799999999996,7.1
615,60000000.0,18.3108808924092,10.004564,6.142346938775513,35431113.0,103.0,90.91022075750335,71.86468253968253,222.0,1198.8000000000002,5.4
616,68000000.0,5.957733428367781,68.734513,30.447252747252747,217022588.0,115.0,654.090026153835,80.56449874686719,2463.0,15270.6,6.2
617,70000000.0,19.35280266028117,18.888806,46.010238095238094,39041505.0,127.0,498.93984126984066,34.1825,395.0,2725.5,6.9
618,68000000.0,30.313508679714534,12.948627,18.349038461538463,29762011.0,121.0,157.598443015318,41.68803210678211,250.0,1425.0,5.7
619,36000000.0,5.957733428367781,27.115890000000004,11.613124999999998,83160734.0,105.0,73.71079365079366,106.09990430622011,611.0,3299.4,5.4
620,90000000.0,12.575446140457863,26.153669,33.471502474134056,60289912.0,157.0,376.0286594653572,80.04622926093514,481.0,3511.2999999999997,7.3
621,80000000.0,25.345991495199176,28.223664000000007,25.218918918918924,52099090.0,114.0,139.99722222222223,57.37590909090909,588.0,3704.4,6.3
622,70000000.0,18.616848638056325,37.507136,18.60644718473709,113280098.0,128.0,124.07488171185541,91.7470336105336,895.0,5817.5,6.5
623,69000000.0,5.957733428367781,11.023691,37.083323480662486,86387857.0,114.0,120.57004893426408,6.100000000000001,531.0,2920.5,5.5
624,69000000.0,17.913186176772747,38.634767,29.19589552238806,112265139.0,94.0,210.12730325230325,48.898920079920074,1269.0,6979.5,5.5
625,66000000.0,18.956596980011675,25.877794,12.420588235294119,212404396.0,112.0,130.90939789531376,157.88908730158727,602.0,3612.0,6.0
626,66000000.0,18.462656302913434,18.59991,12.237562189054724,189198313.0,121.0,295.42975122100125,36.66666666666667,488.0,3220.7999999999997,6.6
627,67000000.0,24.98138702410971,12.282911,23.369814814814816,25303038.0,102.0,96.49352813852813,28.5425,207.0,1035.0,5.0
628,70000000.0,19.886100576518015,76.04186700000002,32.0082644044004,481840909.0,169.0,266.06892446375963,106.27812853812851,5048.0,39879.200000000004,7.9
629,66000000.0,24.92859360449928,54.81489000000001,38.121640160121174,203277636.0,130.0,283.10254199017356,100.34089221824686,1520.0,9272.0,6.1
630,70000000.0,12.178432729067094,31.39165,25.010653706880124,374111707.0,127.0,671.5500658278931,119.61702465834817,992.0,6051.2,6.1
631,59000000.0,24.460052107229686,99.561972,19.04109754259008,383257136.0,81.0,115.02694846819847,87.50499999999998,3857.0,27384.699999999997,7.1
632,68000000.0,24.439175298777585,26.792794,30.169026640675767,75715436.0,136.0,93.84293767507002,46.7606678592725,567.0,3005.1,5.3
633,65000000.0,13.18915401163252,36.307296,44.63797905225609,275293450.0,149.0,466.5115266496785,60.72258488733489,1429.0,9574.300000000001,6.7
634,63000000.0,12.112737289721,104.309993,25.79200674862999,463517383.0,136.0,268.5653988095239,128.92756084193587,8907.0,70365.3,7.9
635,52000000.0,6.460011154489665,68.140214,12.472967032967034,355237933.0,140.0,180.45980769230772,107.47586581044011,1599.0,11672.699999999999,7.3
636,65000000.0,18.07031331950334,14.646884,17.385585585585588,172855065.0,104.0,76.8635758848994,57.467948717948715,297.0,1633.5,5.5
637,61000000.0,19.088681469681728,48.356214,26.18318552036199,441809770.0,157.0,1458.0533183020652,40.43919396706051,1884.0,13376.4,7.1
638,65000000.0,12.178432729067094,28.540267,6.325732899022803,250821495.0,119.0,99.72375036075034,55.81278809769521,838.0,5279.4,6.3
639,65000000.0,5.957733428367781,22.977983,29.714609382214427,128107642.0,98.0,98.63302595424649,42.16353846153846,1062.0,6903.0,6.5
640,95000000.0,12.205051146247115,31.086791,12.730958798613784,250288523.0,136.0,151.22804919477696,38.56008547008547,1183.0,7452.9,6.3
641,65000000.0,12.417744582857447,43.865294,19.33896819314045,211780824.0,95.0,113.40298809523813,101.06413235294119,1685.0,10447.0,6.2
642,65000000.0,13.15695771937516,43.055253,19.00187165775401,163442937.0,137.0,563.8229148629151,73.11172096908938,1400.0,10220.0,7.3
643,65000000.0,18.32048613221531,15.772081,38.16289989057576,128884132.0,130.0,101.35218718515073,45.39589743589743,403.0,2538.9,6.3
644,70000000.0,18.32048613221531,26.19909,37.13186582809225,255000211.0,112.0,92.4053999831586,43.16144049187527,588.0,3586.7999999999997,6.1
645,50000000.0,24.780497286704975,22.769108,19.037562189054725,150270147.0,108.0,91.50944444444445,60.184653679653685,453.0,2582.1,5.7
646,65000000.0,18.07031331950334,18.281798,6.318918918918921,69700000.0,104.0,345.0710913596207,60.07136752136752,238.0,1428.0,6.0
647,63000000.0,19.304588997600717,24.697533,25.14737809360451,162945894.0,128.0,137.15274731978047,64.19830843120693,447.0,2637.3,5.9
648,65000000.0,12.680710455188976,19.718544,11.692346938775515,0.0,117.0,139.36553103071677,55.613452380952374,393.0,2554.5,6.5
649,65000000.0,5.957733428367781,31.349143,6.220754716981133,179379533.0,83.0,91.44249172540344,23.959748427672956,1743.0,10283.7,5.9
650,65000000.0,12.735897679312364,27.870312,27.79239956568947,162091208.0,159.0,114.19412284610813,42.66277777777778,1234.0,8761.4,7.1
651,65000000.0,18.450935161015906,33.439187,30.96234693877551,133821816.0,119.0,246.44578585062135,75.20536796536797,466.0,2796.0,6.0
652,50100000.0,24.95018884999972,59.63402900000001,19.25,153962963.0,105.0,239.81501262626253,65.62680555555556,2542.0,17031.4,6.7
653,65000000.0,18.219835226665555,38.994297,17.194784876140808,156974557.0,103.0,248.84444444444455,90.17373792873795,1389.0,8195.1,5.9
654,65000000.0,36.263604603512135,49.660055,35.79145833333333,128905366.0,123.0,118.6902519410414,142.92175824175823,1252.0,7136.400000000001,5.7
655,4200000.0,12.156837483566658,11.743085,12.903773584905663,38376497.0,114.0,116.74571428571431,25.50277777777778,215.0,1376.0,6.4
656,65000000.0,12.417744582857447,9.110247,12.34010989010989,0.0,143.0,105.3907327213017,24.251168831168833,94.0,573.4,6.1
657,65000000.0,17.905131655918183,6.227675,6.158333333333332,240159255.0,95.0,153.61288951244833,48.082948279790386,1600.0,8960.0,5.6
658,45000000.0,18.228172275689197,42.57877,37.40418552036199,73762516.0,105.0,79.09846283346282,74.6291458249353,1175.0,7050.0,6.0
659,65000000.0,24.744468974832316,15.858629,18.529791666666668,89456761.0,120.0,95.8679761904762,31.43442028985507,314.0,2041.0,6.5
660,65000000.0,31.001196587404287,14.866901,12.478364477970171,0.0,135.0,55.945119047619045,26.009999999999998,208.0,1248.0,6.0
661,65000000.0,24.347563331906755,15.194239,23.63462532299741,64321501.0,101.0,70.3927485380117,38.03257142857143,779.0,4751.9,6.1
662,63000000.0,6.460011154489665,146.75739099999996,43.684224598930484,100853753.0,139.0,585.8310164835165,108.37550505050504,9413.0,78127.90000000001,8.3
663,65000000.0,6.460011154489665,8.629665,24.809801526473784,43545364.0,124.0,50.33730769230769,42.68630952380953,186.0,1246.2,6.7
664,65000000.0,18.162784574614896,16.803457,12.508633504859922,17218080.0,100.0,48.053751885369536,35.0429797979798,269.0,1452.6000000000001,5.4
665,65000000.0,36.810663827725364,2.952595,12.646395742622158,0.0,105.0,87.21580586080587,23.86730769230769,52.0,254.8,4.9
666,65000000.0,11.90782935216538,31.324734000000007,23.306790693583146,71154592.0,92.0,124.29869465329992,104.79165140415142,687.0,3435.0,5.0
667,50000000.0,18.804946699091083,20.415572,19.724999999999998,42093706.0,130.0,224.85441995139357,41.9,274.0,1835.8,6.7
668,43000000.0,12.120791810575563,28.613892,45.140025424348835,56681566.0,97.0,110.14179971988793,131.04379287379288,575.0,2760.0,4.8
669,65000000.0,12.427179952411155,85.428395,42.210956790123454,39407616.0,102.0,311.4467537023932,85.14985897435898,1286.0,8101.8,6.3
670,64000000.0,12.680710455188976,4.137237,6.142346938775513,74608570.0,133.0,145.93396321070233,30.78,63.0,333.9,5.3
671,55000000.0,12.623659803138318,60.24697800000001,38.77442735042735,203427584.0,121.0,237.54846504746345,138.53357993197278,1772.0,11872.4,6.7
672,50000000.0,18.851145433909725,42.551902,46.68522408963585,132180323.0,147.0,166.2493676395289,73.4851948051948,1165.0,8271.5,7.1
673,63000000.0,18.34081318693328,40.137264,30.720267857142858,296655431.0,94.0,680.9208750145397,168.91077747252749,979.0,5776.1,5.9
674,65000000.0,24.45140731993425,24.857079,24.953473684210525,44091067.0,94.0,92.9651628001628,31.19166666666667,409.0,2494.8999999999996,6.1
675,63000000.0,12.234983440771192,40.413191,12.871742543171113,920100000.0,127.0,187.24425296195028,147.14871203358044,4856.0,36905.6,7.6
676,63000000.0,18.90974698542146,13.859307,25.05430432759423,25052000.0,191.0,153.69908445310492,57.68098901098901,202.0,1313.0,6.5
677,62000000.0,18.616848638056325,18.832471,12.68075471698113,215887717.0,141.0,115.80642788892789,36.52257575757575,386.0,2470.4,6.4
678,65000000.0,18.66506230073678,9.568884,54.68333333333334,121545703.0,127.0,218.24321109569067,17.770000000000003,145.0,855.5,5.9
679,64000000.0,12.26947839481074,12.421504,10.975000000000001,101595121.0,98.0,33.7722132034632,63.56489087301587,261.0,1383.3,5.3
680,62000000.0,25.313795202941822,18.096884,18.944871794871798,127666415.0,116.0,70.64562754926531,24.89857142857143,340.0,2074.0,6.1
681,62000000.0,18.638443883556757,11.056763,12.294978517722882,107879496.0,106.0,115.4804761904762,13.473684210526315,195.0,1267.5,6.5
682,62000000.0,12.178432729067094,13.218008,16.529845626072042,41819064.0,87.0,104.81597319347318,28.926666666666662,242.0,1040.6,4.3
683,62000000.0,30.58996452702605,11.262655,17.22056985554454,18720175.0,125.0,78.35339877471456,45.16676113360324,178.0,1032.3999999999999,5.8
684,44000000.0,25.45597597908866,68.717016,19.09185463659148,155760117.0,167.0,121.39500337381918,88.45110139860138,4274.0,32482.399999999998,7.6
685,53000000.0,18.459147080455907,19.412028,6.214285714285714,0.0,93.0,175.88874563073097,71.63908791208792,569.0,3357.1000000000004,5.9
686,63000000.0,18.296403458581032,16.791058,12.641538461538463,183953723.0,95.0,65.40131135531135,11.626666666666669,331.0,1820.5,5.5
687,65000000.0,18.901997711132612,65.197968,45.21992057409283,422610419.0,117.0,589.2463943001443,101.16995564892623,4997.0,34979.0,7.0
688,80000000.0,12.178432729067094,32.829538,24.492580331061344,516642939.0,115.0,115.73383928571427,98.08466386554622,1373.0,8375.3,6.1
689,60000000.0,11.990924006526242,30.951203000000003,12.108333333333334,244082376.0,115.0,238.76252242926165,102.74568376068378,1343.0,9266.7,6.9
690,60000000.0,18.851145433909725,103.698022,19.60336447797017,284600000.0,189.0,235.9724038883821,71.29231691919192,4048.0,33193.6,8.2
691,0.0,18.162784574614896,31.719463,11.882905982905982,253625427.0,100.0,100.74246920234384,35.12833333333333,648.0,3628.7999999999997,5.6
692,150000000.0,18.296403458581032,47.973995,13.241141141141146,314432665.0,81.0,143.14594941744812,114.14630434782607,944.0,5286.4,5.6
693,61000000.0,18.85133266528056,143.041543,39.04453931323773,369330363.0,145.0,527.4496733821729,96.78967171717174,5862.0,46309.8,7.9
694,60000000.0,24.892735162879024,86.47681700000003,32.03098290598291,214034224.0,119.0,358.6441577199444,201.2058907004832,3583.0,26155.899999999998,7.3
695,58000000.0,18.32048613221531,59.824565,12.787984111221451,352194034.0,130.0,125.83252492274595,50.09266756635178,1174.0,7748.4,6.6
696,60000000.0,25.16307763172352,18.345613,24.887421383647798,149705852.0,116.0,100.09681132876784,59.376067821067814,205.0,1250.5,6.1
697,60000000.0,12.417744582857447,56.488027,12.820754716981131,264118201.0,103.0,173.19600095166277,67.23537634550675,4537.0,35388.6,7.8
698,70000000.0,31.37030084784432,29.464852,13.085830951408738,218613188.0,99.0,141.50521911430377,71.58899572649572,817.0,5555.599999999999,6.8
699,60000000.0,11.990924006526242,18.106021,17.377641056422572,164433867.0,92.0,302.0823959471901,92.64679705778092,506.0,2833.6,5.6
700,61000000.0,18.3108808924092,42.881415,25.516125541125543,131940411.0,109.0,284.1854615286147,108.73420295390882,1589.0,10487.4,6.6
701,60000000.0,11.990924006526242,18.735024,36.037366055989295,93375151.0,87.0,48.775767390504235,10.5,352.0,1760.0,5.0
702,60000000.0,12.35314746404142,62.766854,12.474,176070171.0,110.0,141.03029484553673,120.945802154195,1919.0,12665.4,6.6
703,60000000.0,12.178432729067094,24.153567,23.611883783532907,93354918.0,101.0,158.4175966139124,17.687142857142856,487.0,2873.3,5.9
704,60000000.0,24.460052107229686,41.51570200000001,19.473330951408734,171757863.0,83.0,112.22751370340734,100.99666666666668,1272.0,7632.0,6.0
705,70000000.0,12.178432729067094,26.676487,23.61668552036199,171844840.0,113.0,106.71218614718612,16.0,588.0,3116.4,5.3
706,60000000.0,6.163648648648653,16.278022,12.670754716981133,157920733.0,107.0,75.14287443236509,25.78022770398482,353.0,2082.7000000000003,5.9
707,60000000.0,5.957733428367781,18.831023,17.937562189054724,129181830.0,94.0,129.87316757316754,36.19096256684492,526.0,2998.2000000000003,5.7
708,61000000.0,6.041402497598462,113.161483,19.075555555555553,311256926.0,132.0,235.60429292929297,90.26222222222223,3040.0,19456.0,6.4
709,60000000.0,6.460011154489665,28.800112,18.844911041339614,204594016.0,133.0,114.98717490842489,39.52705882352941,636.0,3688.7999999999997,5.8
710,60000000.0,24.71783319653386,19.705489,6.261538461538462,0.0,125.0,69.26017094017094,30.57035087719298,521.0,3386.5,6.5
